date,qbtag,treatment,time,hour,release.time,g.temp,g.temp.location,air.temp,direction.radians,direction.degrees,turn.angle,angle,starting.quadrant,travel.card,travel.card.num,dist.travel,dist.travel.total,ground,abs.distance,mvmt.index,direction.location,windspeed,notes,living.status,living.status.log,status,ts.status,treat.num,treat.id,vy,N.v,length N,length.v,x,y,vx,distance,distance.m,radians
7/19/2016,24,Present,13:00,13,298,.,.,30,.,.,.,225,SW,.,.,0,0,0,.,.,aspen,0,.,2,1,0,0,7P,1,0,0,1,0,-70.71067812,-70.71067812,0,100,30.48,3.926990817
7/19/2016,24,Present,13:58,14,356,.,.,29.9,.,.,.,225,SW,.,.,0,0,0,.,.,aspen,3.5,no movement,2,1,0,0,7P,1,0,0,1,0,-70.71067812,-70.71067812,0,100,30.48,3.926990817
7/19/2016,24,Present,14:58,15,416,.,.,31.9,.,.,.,225,SW,.,.,0,0,0,.,.,aspen,2,no movement,2,1,0,0,7P,1,0,0,1,0,-70.71067812,-70.71067812,0,100,30.48,3.926990817
7/19/2016,24,Present,15:58,16,476,.,.,32.6,.,.,.,225,SW,.,.,0,0,0,.,.,no movement,0,alive,2,1,0,0,7P,1,0,0,1,0,-70.71067812,-70.71067812,0,100,30.48,3.926990817
7/19/2016,24,Present,16:59,17,537,.,.,31.1,.,.,.,225,SW,.,.,0,0,0,.,.,aspen,2.5,.,2,1,0,0,7P,1,0,0,1,0,-70.71067812,-70.71067812,0,100,30.48,3.926990817
7/19/2016,24,Present,17:56,18,594,.,.,31.8,.,.,.,225,SW,.,.,0,0,0,0,0,no movement,0.8,.,2,1,0,0,7P,1,0,0,1,0,-70.71067812,-70.71067812,0,100,30.48,3.926990817
7/19/2016,25,Present,8:17,8,0,.,.,24.5,.,.,.,315,SW,.,.,0,0,0,.,.,oak,0.5,.,2,1,0,0,13P,1,.,.,.,.,-70.71067812,70.71067812,.,100,30.48,5.497787144
7/19/2016,25,Present,9:20,9,63,.,.,27.7,.,.,.,315,SW,.,.,0,0,0,.,.,oak,1.4,crawling on bamboo stake,2,1,0,0,13P,1,0,0,1,0,-70.71067812,70.71067812,0,100,30.48,5.497787144
7/19/2016,25,Present,10:12,10,115,.,.,29,.,.,.,315,SW,.,.,0,0,0,.,.,oak,0,head heigh,2,1,0,0,13P,1,0,0,1,0,-70.71067812,70.71067812,0,100,30.48,5.497787144
7/19/2016,25,Present,11:14,11,177,.,.,30.7,.,.,.,315,SW,.,.,0,0,0,.,.,oak,2.5,top of bamboo,2,1,0,0,13P,1,0,0,1,0,-70.71067812,70.71067812,0,100,30.48,5.497787144
7/19/2016,25,Present,12:12,12,235,.,.,32.2,.,.,.,315,SW,.,.,0,0,0,.,.,oak,1.5,no movement,2,1,0,0,13P,1,0,0,1,0,-70.71067812,70.71067812,0,100,30.48,5.497787144
7/19/2016,25,Present,13:13,13,296,.,.,30,.,.,.,315,SW,.,.,0,0,0,.,.,no movement,1.9,.,2,1,0,0,13P,1,0,0,1,0,-70.71067812,70.71067812,0,100,30.48,5.497787144
7/19/2016,25,Present,14:09,14,352,.,.,31.3,.,.,.,315,SW,.,.,0,0,0,.,.,oak,1.3,no movement,2,1,0,0,13P,1,0,0,1,0,-70.71067812,70.71067812,0,100,30.48,5.497787144
7/19/2016,25,Present,15:08,15,411,.,.,33.4,.,.,.,315,SW,.,.,0,0,0,.,.,no movement,0,dead,2,1,0,0,13P,1,0,0,1,0,-70.71067812,70.71067812,0,100,30.48,5.497787144
7/19/2016,25,Present,16:06,16,469,.,.,32.7,.,.,.,315,SW,.,.,0,0,0,.,.,oak,2.7,no movement,2,1,0,0,13P,1,0,0,1,0,-70.71067812,70.71067812,0,100,30.48,5.497787144
7/19/2016,25,Present,17:08,17,531,.,.,31.9,.,.,.,315,SW,.,.,0,0,0,.,.,oak,0,alive,2,1,0,0,13P,1,0,0,1,0,-70.71067812,70.71067812,0,100,30.48,5.497787144
7/19/2016,25,Present,18:04,18,587,.,.,32.3,.,.,.,315,SW,.,.,0,0,0,0,0,oak,1.9,no movement,2,1,0,0,13P,1,0,0,1,0,-70.71067812,70.71067812,0,100,30.48,5.497787144
7/19/2016,26,Absence,8:12,8,0,23.6,sun,24.8,.,.,.,54,SW,.,.,0,0,1,.,.,placed for day,2.5,NE site shifted 9 degrees east because of holes for trees,2,1,0,0,11A,0,.,.,.,.,80.90169944,58.77852523,.,100,30.48,0.942477796
7/19/2016,26,Absence,9:07,9,55,35.2,sun,27.6,0.211300167,12.10660779,-138.1066078,53,SW,N,1,2.66589925,2.66589925,1,.,.,S,0.5,.,2,1,0,0,11A,0,2.606607132,2.606607132,1,2.66589925,81.46082202,61.38513236,0.559122587,102,31.0896,0.925024504
7/19/2016,26,Absence,10:07,10,115,35.6,sun,29.5,.,.,.,53,SW,.,.,0,2.66589925,1,.,.,no movement,0.8,.,2,1,0,0,11A,0,0,0,1,0,81.46082202,61.38513236,0,102,31.0896,0.925024504
7/19/2016,26,Absence,11:08,11,176,48.9,sun,31.4,.,.,.,53,SW,.,.,0,2.66589925,1,.,.,no movement,0.1,.,2,1,0,0,11A,0,0,0,1,0,81.46082202,61.38513236,0,102,31.0896,0.925024504
7/19/2016,26,Absence,12:08,12,236,50.6,sun,31.7,.,.,.,53,SW,.,.,0,2.66589925,1,.,.,no movement,0.6,.,2,1,0,0,11A,0,0,0,1,0,81.46082202,61.38513236,0,102,31.0896,0.925024504
7/19/2016,26,Absence,13:10,13,298,51.1,sun,30.8,.,.,.,53,SW,.,.,0,2.66589925,1,.,.,no movement,1,.,2,1,0,0,11A,0,0,0,1,0,81.46082202,61.38513236,0,102,31.0896,0.925024504
7/19/2016,26,Absence,14:07,14,355,55.6,sun,31.9,.,.,.,53,SW,.,.,0,2.66589925,1,.,.,no movement,3,probably dead,2,1,0,0,11A,0,0,0,1,0,81.46082202,61.38513236,0,102,31.0896,0.925024504
7/19/2016,26,Absence,15:04,15,412,44.5,sun,30.7,.,.,.,53,SW,.,.,0,2.66589925,1,.,.,no movement,1,dead,2,1,0,0,11A,0,0,0,1,0,81.46082202,61.38513236,0,102,31.0896,0.925024504
7/19/2016,26,Absence,16:03,16,471,51.7,sun,32.1,.,.,.,53,SW,.,.,0,2.66589925,1,.,.,no movement,5.9,dead,2,1,0,0,11A,0,0,0,1,0,81.46082202,61.38513236,0,102,31.0896,0.925024504
7/19/2016,26,Absence,17:06,17,534,47.1,sun,31.9,.,.,.,53,SW,.,.,0,2.66589925,1,.,.,no movement,2.3,dead,2,1,0,0,11A,0,0,0,1,0,81.46082202,61.38513236,0,102,31.0896,0.925024504
7/19/2016,26,Absence,18:01,18,589,44.3,sun,33.2,.,.,.,53,SW,.,.,0,2.66589925,1,2.66589925,1,no movement,0,not dead just a molt,2,1,0,0,11A,0,0,0,1,0,81.46082202,61.38513236,0,102,31.0896,0.925024504
7/19/2016,27,Absence,8:12,8,0,23.6,sun,24.8,.,.,.,54,SW,.,.,0,0,1,.,.,placed for day,2.5,NE site shifted 9 degrees east because of holes for trees,2,1,0,0,12A,0,.,.,.,.,80.90169944,58.77852523,.,100,30.48,0.942477796
7/19/2016,27,Absence,9:07,9,55,32.7,sun,27.6,0.151599302,351.3139998,117.3139998,50,SW,N,1,8.165032431,8.165032431,1,.,.,W,0.5,.,2,1,0,0,12A,0,8.071386178,8.071386178,1,8.165032431,79.66862208,66.84991141,-1.233077353,104,31.6992,0.872664626
7/19/2016,27,Absence,10:07,10,115,38.9,sun,29.5,2.730918856,156.4701246,-165.1561248,52,SW,SE,4,3.748455941,11.91348837,1,.,.,no movement,0.8,.,2,1,0,0,12A,0,-3.436779449,-3.436779449,1,3.748455941,81.16510762,63.41313196,1.496485537,103,31.3944,0.907571211
7/19/2016,27,Absence,11:08,11,176,48.7,sun,31.4,.,.,.,52,SW,.,.,0,11.91348837,1,.,.,no movement,0.1,.,2,1,0,0,12A,0,0,0,1,0,81.16510762,63.41313196,0,103,31.3944,0.907571211
7/19/2016,27,Absence,12:08,12,236,51.2,sun,31.7,.,.,.,52,SW,.,.,0,11.91348837,1,.,.,no movement,0.6,.,2,1,0,0,12A,0,0,0,1,0,81.16510762,63.41313196,0,103,31.3944,0.907571211
7/19/2016,27,Absence,13:10,13,298,50,sun,30.8,.,.,.,52,SW,.,.,0,11.91348837,1,.,.,no movement,1,.,2,1,0,0,12A,0,0,0,1,0,81.16510762,63.41313196,0,103,31.3944,0.907571211
7/19/2016,27,Absence,14:07,14,355,55.4,sun,31.9,.,.,.,52,SW,.,.,0,11.91348837,1,.,.,no movement,3,probably dead,0,0,1,1,12A,0,0,0,1,0,81.16510762,63.41313196,0,103,31.3944,0.907571211
7/19/2016,27,Absence,15:04,15,412,41.5,sun,30.7,.,.,.,52,SW,.,.,0,11.91348837,1,.,.,no movement,1,dead,0,0,1,.,12A,0,0,0,1,0,81.16510762,63.41313196,0,103,31.3944,0.907571211
7/19/2016,27,Absence,16:03,16,471,54,sun,32.1,.,.,.,52,SW,.,.,0,11.91348837,1,.,.,no movement,5.9,dead,0,0,1,.,12A,0,0,0,1,0,81.16510762,63.41313196,0,103,31.3944,0.907571211
7/19/2016,27,Absence,17:06,17,534,49.6,sun,31.9,.,.,.,52,SW,.,.,0,11.91348837,1,.,.,no movement,2.3,dead,0,0,1,.,12A,0,0,0,1,0,81.16510762,63.41313196,0,103,31.3944,0.907571211
7/19/2016,27,Absence,18:01,18,589,45.3,sun,33.2,.,.,.,52,SW,.,.,0,11.91348837,1,4.642086105,2.566408313,no movement,0,dead,0,0,1,.,12A,0,0,0,1,0,81.16510762,63.41313196,0,103,31.3944,0.907571211
7/19/2016,28,Absence,8:12,8,0,23.6,sun,24.8,.,.,.,54,SW,.,.,0,0,1,.,.,placed for day,2.5,NE site shifted 9 degrees east because of holes for trees,2,1,0,0,14A,0,.,.,.,.,80.90169944,58.77852523,.,100,30.48,0.942477796
7/19/2016,28,Absence,9:07,9,55,32.8,sun,27.6,0.876925794,309.755853,75.75585303,42,SW,NW,8,20.80712728,20.80712728,1,.,.,NNW,0.5,.,2,1,0,0,14A,0,13.30652284,13.30652284,1,20.80712728,64.90566882,72.08504807,-15.99603062,97,29.5656,0.733038286
7/19/2016,28,Absence,10:07,10,115,40.8,sun,28.6,0.987509651,303.4198648,-6.335988233,31,SW,NW,8,18.52499219,39.33211947,1,.,.,NE,1.8,.,2,1,0,0,14A,0,10.2030128,10.2030128,1,18.52499219,49.44365519,82.28806087,-15.46201363,96,29.2608,0.541052068
7/19/2016,28,Absence,11:08,11,176,44.7,sun,31.5,1.176782643,292.5753211,-10.84454365,21,SW,NW,8,16.67652797,56.00864744,1,.,.,no movement,1.9,.,2,1,0,0,14A,0,6.40207965,6.40207965,1,16.67652797,34.04495521,88.69014052,-15.39869998,95,28.956,0.366519143
7/19/2016,28,Absence,12:08,12,236,44.9,sun,32.4,2.764698661,158.4055649,-134.1697562,24,SW,S,5,6.959522663,62.9681701,1,.,.,no movement,3.4,.,2,1,0,0,14A,0,-6.471049329,-6.471049329,1,6.959522663,36.60629788,82.21909119,2.56134267,90,27.432,0.41887902
7/19/2016,28,Absence,13:10,13,298,46.6,sun,30.2,.,.,.,24,SW,.,.,0,62.9681701,1,.,.,no movement,1.5,probably dead,0,0,1,1,14A,0,0,0,1,0,36.60629788,82.21909119,0,90,27.432,0.41887902
7/19/2016,28,Absence,14:07,14,355,49.8,sun,31.8,.,.,.,24,SW,.,.,0,62.9681701,1,.,.,no movement,2.7,probably dead,0,0,1,.,14A,0,0,0,1,0,36.60629788,82.21909119,0,90,27.432,0.41887902
7/19/2016,28,Absence,15:07,15,415,45,sun,31.7,.,.,.,24,SW,.,.,0,62.9681701,1,.,.,no movement,0.7,dead,0,0,1,.,14A,0,0,0,1,0,36.60629788,82.21909119,0,90,27.432,0.41887902
7/19/2016,28,Absence,16:05,16,473,43.6,sun,32.3,.,.,.,24,SW,.,.,0,62.9681701,1,.,.,no movement,2.6,dead,0,0,1,.,14A,0,0,0,1,0,36.60629788,82.21909119,0,90,27.432,0.41887902
7/19/2016,28,Absence,17:06,17,534,40.2,sun,31.6,.,.,.,24,SW,.,.,0,62.9681701,1,.,.,no movement,1.7,dead,0,0,1,.,14A,0,0,0,1,0,36.60629788,82.21909119,0,90,27.432,0.41887902
7/19/2016,28,Absence,18:01,18,589,37.8,sun,33.3,.,.,.,24,SW,.,.,0,62.9681701,1,50.11529439,1.256466132,no movement,1,dead,0,0,1,.,14A,0,0,0,1,0,36.60629788,82.21909119,0,90,27.432,0.41887902
7/19/2016,29,Present,8:02,8,0,.,.,21.6,.,.,.,225,SW,.,.,0,0,0,.,.,oak,2.5,no diode,2,1,0,0,9P,1,.,.,.,.,-70.71067812,-70.71067812,.,100,30.48,3.926990817
7/19/2016,29,Present,8:56,9,54,27.3,sun,25.6,.,.,.,225,SW,.,.,0,0,1,.,.,WSW,0.9,crawling (fell on ground),2,1,0,0,9P,1,0,0,1,0,-70.71067812,-70.71067812,0,100,30.48,3.926990817
7/19/2016,29,Present,9:55,10,113,39.6,sun,24.9,2.564870446,213.0437484,168.0437484,224,SW,SW,6,9.182605599,9.182605599,1,.,.,NNW,3.4,.,2,1,0,0,9P,1,-7.697360118,-7.697360118,1,9.182605599,-75.71776238,-78.40803824,-5.007084261,109,33.2232,3.909537524
7/19/2016,29,Present,10:57,11,175,53.2,sun,28.2,0.897966333,308.550319,95.50657053,228,SW,NW,8,7.708052593,16.89065819,1,.,.,no movement,0.4,.,2,1,0,0,9P,1,4.803671537,4.803671537,1,7.708052593,-81.7459308,-73.6043667,-6.028168422,110,33.528,3.979350695
7/19/2016,29,Present,11:58,12,236,54.1,sun,28.6,.,.,.,228,SW,.,.,0,16.89065819,1,.,.,no movement,2.6,.,2,1,0,0,9P,1,0,0,1,0,-81.7459308,-73.6043667,0,110,33.528,3.979350695
7/19/2016,29,Present,13:00,13,298,52.7,sun,28.7,.,.,.,228,SW,.,.,0,16.89065819,1,.,.,no movement,3.1,probably dead,0,0,1,1,9P,1,0,0,1,0,-81.7459308,-73.6043667,0,110,33.528,3.979350695
7/19/2016,29,Present,13:58,14,356,55.8,sun,29.9,.,.,.,228,SW,.,.,0,16.89065819,1,.,.,no movement,3.5,probably dead,0,0,1,.,9P,1,0,0,1,0,-81.7459308,-73.6043667,0,110,33.528,3.979350695
7/19/2016,29,Present,14:58,15,416,51.9,sun,31.9,.,.,.,228,SW,.,.,0,16.89065819,1,.,.,no movement,2.5,dead,0,0,1,.,9P,1,0,0,1,0,-81.7459308,-73.6043667,0,110,33.528,3.979350695
7/19/2016,29,Present,15:58,16,476,47.2,sun,30.6,.,.,.,228,SW,.,.,0,16.89065819,1,.,.,no movement,2.1,dead,0,0,1,.,9P,1,0,0,1,0,-81.7459308,-73.6043667,0,110,33.528,3.979350695
7/19/2016,29,Present,16:59,17,537,42.2,sun,30.8,.,.,.,228,SW,.,.,0,16.89065819,1,.,.,no movement,4.6,dead,0,0,1,.,9P,1,0,0,1,0,-81.7459308,-73.6043667,0,110,33.528,3.979350695
7/19/2016,29,Present,17:53,18,591,40.4,sun,31.1,.,.,.,228,SW,.,.,0,16.89065819,1,11.40834061,1.480553463,no movement,1.7,dead,0,0,1,.,9P,1,0,0,1,0,-81.7459308,-73.6043667,0,110,33.528,3.979350695
7/19/2016,30,Present,8:02,8,0,.,.,21.6,.,.,.,225,SW,.,.,0,0,0,.,.,aspen,2.5,molting,2,1,0,0,11P,1,.,.,.,.,-70.71067812,-70.71067812,.,100,30.48,3.926990817
7/19/2016,30,Present,8:56,9,54,.,.,25.6,.,.,.,225,SW,.,.,0,0,0,.,.,aspen,0.9,no movement,2,1,0,0,11P,1,0,0,1,0,-70.71067812,-70.71067812,0,100,30.48,3.926990817
7/19/2016,30,Present,9:55,10,113,.,.,24.9,.,.,.,225,SW,.,.,0,0,0,.,.,aspen,3.4,"branch, resting",2,1,0,0,11P,1,0,0,1,0,-70.71067812,-70.71067812,0,100,30.48,3.926990817
7/19/2016,30,Present,10:57,11,175,.,.,28.2,.,.,.,225,SW,.,.,0,0,0,.,.,no movement,0.4,.,2,1,0,0,11P,1,0,0,1,0,-70.71067812,-70.71067812,0,100,30.48,3.926990817
7/19/2016,30,Present,11:58,12,236,.,.,28.6,.,.,.,225,SW,.,.,0,0,0,.,.,aspen,2.6,.,2,1,0,0,11P,1,0,0,1,0,-70.71067812,-70.71067812,0,100,30.48,3.926990817
7/19/2016,30,Present,13:00,13,298,.,.,30,.,.,.,225,SW,.,.,0,0,1,.,.,no movement,0,molting,2,1,0,0,11P,1,0,0,1,0,-70.71067812,-70.71067812,0,100,30.48,3.926990817
7/19/2016,30,Present,13:58,14,356,32,sun,29.9,0.785398163,45,0,225,SW,NE,2,3,3,1,.,.,no movement,3.5,"fell, molting, no movement",2,1,0,0,11P,1,2.121320344,2.121320344,1,3,-68.58935778,-68.58935778,2.121320344,97,29.5656,3.926990817
7/19/2016,30,Present,14:58,15,416,31.3,sun,31.9,.,.,.,225,SW,.,.,0,3,1,.,.,no movement,2.5,alive,2,1,0,0,11P,1,0,0,1,0,-68.58935778,-68.58935778,0,97,29.5656,3.926990817
7/19/2016,30,Present,15:58,16,476,39.9,sun,30.6,.,.,.,225,SW,.,.,0,3,1,.,.,no movement,0,dead,0,0,1,1,11P,1,0,0,1,0,-68.58935778,-68.58935778,0,97,29.5656,3.926990817
7/19/2016,30,Present,16:59,17,537,33.3,sun,30.8,.,.,.,225,SW,.,.,0,3,1,.,.,no movement,4.6,"molting, possibly dead",0,0,1,.,11P,1,0,0,1,0,-68.58935778,-68.58935778,0,97,29.5656,3.926990817
7/19/2016,30,Present,17:56,18,594,30,sun,31.8,.,.,.,225,SW,.,.,0,3,1,3,1,in soil @ base of adjacent oak,0.8,dead,0,0,1,.,11P,1,0,0,1,0,-68.58935778,-68.58935778,0,97,29.5656,3.926990817
7/19/2016,31,Present,8:02,8,0,.,.,21.6,.,.,.,225,SW,.,.,0,0,0,.,.,oak,2.5,.,2,1,0,0,10P,1,.,.,.,.,-70.71067812,-70.71067812,.,100,30.48,3.926990817
7/19/2016,31,Present,8:56,9,54,.,.,25.6,.,.,.,225,SW,.,.,0,0,1,.,.,SW,0.9,fell and is crawling,2,1,0,0,10P,1,0,0,1,0,-70.71067812,-70.71067812,0,100,30.48,3.926990817
7/19/2016,31,Present,9:55,10,113,24.8,sun,24.9,3.114130943,178.4265599,133.4265599,218,SW,S,5,19.12976065,19.12976065,1,.,.,W,3.4,.,2,1,0,0,10P,1,-19.12254779,-19.12254779,1,19.12976065,-70.18540819,-89.83322591,0.525269932,114,34.7472,3.804817769
7/19/2016,31,Present,10:57,11,175,40.2,sun,28.2,1.575857237,269.7100312,91.28347132,224,SW,W,7,16.64710131,35.77686196,1,.,.,no movement,0.4,.,2,1,0,0,10P,1,-0.084249131,-0.084249131,1,16.64710131,-86.83229631,-89.91747504,-16.64688812,125,38.1,3.909537524
7/19/2016,31,Present,11:58,12,236,45.5,sun,28.6,.,.,.,224,SW,.,.,0,35.77686196,1,.,.,no movement,2.6,.,2,1,0,0,10P,1,0,0,1,0,-86.83229631,-89.91747504,0,125,38.1,3.909537524
7/19/2016,31,Present,13:00,13,298,43.3,sun,28.7,.,.,.,224,SW,.,.,0,35.77686196,1,.,.,no movement,3.1,probably dead,0,0,1,1,10P,1,0,0,1,0,-86.83229631,-89.91747504,0,125,38.1,3.909537524
7/19/2016,31,Present,13:58,14,356,52.6,sun,29.9,.,.,.,224,SW,.,.,0,35.77686196,1,.,.,no movement,3.5,probably dead,0,0,1,.,10P,1,0,0,1,0,-86.83229631,-89.91747504,0,125,38.1,3.909537524
7/19/2016,31,Present,14:58,15,416,49.9,sun,31.9,.,.,.,224,SW,.,.,0,35.77686196,1,.,.,no movement,2.5,dead,0,0,1,.,10P,1,0,0,1,0,-86.83229631,-89.91747504,0,125,38.1,3.909537524
7/19/2016,31,Present,15:58,16,476,47.5,sun,30.6,.,.,.,224,SW,.,.,0,35.77686196,1,.,.,no movement,2.1,dead,0,0,1,.,10P,1,0,0,1,0,-86.83229631,-89.91747504,0,125,38.1,3.909537524
7/19/2016,31,Present,16:59,17,537,43.4,sun,30.8,.,.,.,224,SW,.,.,0,35.77686196,1,.,.,no movement,4.6,dead,0,0,1,.,10P,1,0,0,1,0,-86.83229631,-89.91747504,0,125,38.1,3.909537524
7/19/2016,31,Present,17:53,18,591,39.5,sun,31.1,.,.,.,224,SW,.,.,0,35.77686196,1,25.07603679,1.426735104,no movement,1.7,dead,0,0,1,.,10P,1,0,0,1,0,-86.83229631,-89.91747504,0,125,38.1,3.909537524
7/20/2016,32,Present,7:56,8,0,27.3,sun,24.3,.,.,.,225,SW,.,.,0,0,0,.,.,oak,0,.,2,1,0,0,17P,1,.,.,.,.,-70.71067812,-70.71067812,.,100,30.48,3.926990817
7/20/2016,32,Present,9:00,9,64,.,.,25.9,.,.,.,225,SW,.,.,0,0,0,.,.,oak,1.8,breast height,2,1,0,0,17P,1,0,0,1,0,-70.71067812,-70.71067812,0,100,30.48,3.926990817
7/20/2016,32,Present,9:59,10,123,.,.,29.9,.,.,.,225,SW,.,.,0,0,0,.,.,oak,5.6,trunk,2,1,0,0,17P,1,0,0,1,0,-70.71067812,-70.71067812,0,100,30.48,3.926990817
7/20/2016,32,Present,10:59,11,183,.,.,25.7,.,.,.,225,SW,.,.,0,0,0,.,.,oak,3.3,main stem,2,1,0,0,17P,1,0,0,1,0,-70.71067812,-70.71067812,0,100,30.48,3.926990817
7/20/2016,32,Present,11:57,12,241,.,.,24.1,.,.,.,225,SW,.,.,0,0,0,.,.,no movement,1.9,.,2,1,0,0,17P,1,0,0,1,0,-70.71067812,-70.71067812,0,100,30.48,3.926990817
7/20/2016,32,Present,12:59,13,303,.,.,29.4,.,.,.,225,SW,.,.,0,0,1,.,.,oak,2.2,"trunk, no movement",2,1,0,0,17P,1,0,0,1,0,-70.71067812,-70.71067812,0,100,30.48,3.926990817
7/20/2016,32,Present,13:59,14,363,45.6,sun,30.6,2.482193273,217.7808015,172.7808015,224,SW,SW,6,16.11004259,16.11004259,1,.,.,no movement,0.6,"fell, probably dead",0,0,1,1,17P,1,-12.73273872,-12.73273872,1,16.11004259,-80.58037097,-83.44341684,-9.869692855,116,35.3568,3.909537524
7/20/2016,32,Present,14:59,15,423,44.4,sun,32.5,.,.,.,224,SW,.,.,0,16.11004259,1,16.11004259,1,no movement,3.4,"likely dead, picked up at 2 pm b/c wind",0,0,1,.,17P,1,0,0,1,0,-80.58037097,-83.44341684,0,116,35.3568,3.909537524
7/20/2016,32,Present,15:57,16,481,45.4,sun,34.4,.,.,.,.,SW,.,.,.,.,.,.,.,.,2.5,"likely dead, picked up at 2 pm b/c wind",0,0,1,.,17P,1,.,.,.,.,.,.,.,.,.,.
7/20/2016,32,Present,16:58,17,542,39.8,sun,30.7,.,.,.,.,SW,.,.,.,.,.,.,.,.,3.6,shade ground: 38.4,0,0,1,.,17P,1,.,.,.,.,.,.,.,.,.,.
7/20/2016,32,Present,17:56,18,600,33.4,sun,27.9,.,.,.,.,SW,.,.,.,.,.,.,.,.,0.4,"likely dead, picked up at 2 pm b/c wind",0,0,1,.,17P,1,.,.,.,.,.,.,.,.,.,.
7/20/2016,33,Present,7:56,8,0,27.3,sun,24.3,.,.,.,225,SW,.,.,0,0,0,.,.,aspen,0,.,2,1,0,0,16P,1,.,.,.,.,-70.71067812,-70.71067812,.,100,30.48,3.926990817
7/20/2016,33,Present,9:00,9,64,.,.,25.9,.,.,.,225,SW,.,.,0,0,0,.,.,aspen,1.8,breast height,2,1,0,0,16P,1,0,0,1,0,-70.71067812,-70.71067812,0,100,30.48,3.926990817
7/20/2016,33,Present,9:59,10,123,.,.,29.9,.,.,.,225,SW,.,.,0,0,0,.,.,aspen,5.6,branch,2,1,0,0,16P,1,0,0,1,0,-70.71067812,-70.71067812,0,100,30.48,3.926990817
7/20/2016,33,Present,11:05,11,189,27.6,shade,25.7,0.785398163,45,0,225,SW,NE,2,1,1,1,.,.,no movement,3.3,fell,2,1,0,0,16P,1,0.707106781,0.707106781,1,1,-70.00357134,-70.00357134,0.707106781,99,30.1752,3.926990817
7/20/2016,33,Present,11:57,12,241,26.7,shade,24.1,.,.,.,225,SW,.,.,0,1,1,.,.,no movement,1.9,on back,1,1,0,0,16P,1,0,0,1,0,-70.00357134,-70.00357134,0,99,30.1752,3.926990817
7/20/2016,33,Present,12:59,13,303,55.9,sun,29.4,.,.,.,225,SW,.,.,0,1,1,.,.,no movement,2.2,.,0,0,1,1,16P,1,0,0,1,0,-70.00357134,-70.00357134,0,99,30.1752,3.926990817
7/20/2016,33,Present,13:59,14,363,39.8,sun,30.6,.,.,.,225,SW,.,.,0,1,1,1,1,no movement,0.6,.,0,0,1,.,16P,1,0,0,1,0,-70.00357134,-70.00357134,0,99,30.1752,3.926990817
7/20/2016,33,Present,14:59,15,423,33.3,sun,32.5,.,.,.,.,SW,.,.,.,.,.,.,.,.,3.4,"likely dead, picked up at 2 pm b/c wind",0,0,1,.,16P,1,.,.,.,.,.,.,.,.,.,.
7/20/2016,33,Present,15:57,16,481,40.7,sun,34.4,.,.,.,.,SW,.,.,.,.,.,.,.,.,2.5,"likely dead, picked up at 2 pm b/c wind",0,0,1,.,16P,1,.,.,.,.,.,.,.,.,.,.
7/20/2016,33,Present,16:58,17,542,33.4,sun,30.7,.,.,.,.,SW,.,.,.,.,.,.,.,.,3.6,"likely dead, picked up at 2 pm b/c wind",0,0,1,.,16P,1,.,.,.,.,.,.,.,.,.,.
7/20/2016,33,Present,17:56,18,600,27.8,sun,27.9,.,.,.,.,SW,.,.,.,.,.,.,.,.,0.4,"likely dead, picked up at 2 pm b/c wind",0,0,1,.,16P,1,.,.,.,.,.,.,.,.,.,.
7/20/2016,34,Absence,8:04,8,0,27.3,shade,23,.,.,.,318,SW,.,.,0,0,1,.,.,placed for day,3.7,.,2,1,0,0,25A,0,.,.,.,.,-68.25132185,75.8007722,.,102,31.0896,5.550147021
7/20/2016,34,Absence,9:14,9,70,35.2,sun,26.1,2.263383186,230.317696,92.317696,312,SW,SW,6,10.77524638,10.77524638,1,.,.,no movement,2.4,.,2,1,0,0,25A,0,-6.880319744,-6.880319744,1,10.77524638,-76.54391702,68.92045245,-8.292595176,103,31.3944,5.445427266
7/20/2016,34,Absence,10:12,10,128,35.9,sun,28,.,.,.,312,SW,.,.,0,10.77524638,1,.,.,no movement,5.8,.,2,1,0,0,25A,0,0,0,1,0,-76.54391702,68.92045245,0,103,31.3944,5.445427266
7/20/2016,34,Absence,11:16,11,192,26.7,shade,24.3,.,.,.,312,SW,.,.,0,10.77524638,1,.,.,no movement,3.9,.,2,1,0,0,25A,0,0,0,1,0,-76.54391702,68.92045245,0,103,31.3944,5.445427266
7/20/2016,34,Absence,12:06,12,242,29.3,shade,24.6,.,.,.,312,SW,.,.,0,10.77524638,1,.,.,no movement,4.6,.,2,1,0,0,25A,0,0,0,1,0,-76.54391702,68.92045245,0,103,31.3944,5.445427266
7/20/2016,34,Absence,13:09,13,305,52.1,sun,30.6,.,.,.,312,SW,.,.,0,10.77524638,1,.,.,no movement,1,.,0,0,1,1,25A,0,0,0,1,0,-76.54391702,68.92045245,0,103,31.3944,5.445427266
7/20/2016,34,Absence,14:19,14,375,52.1,sun,30.7,.,.,.,312,SW,.,.,0,10.77524638,1,10.77524638,1,no movement,4.3,.,0,0,1,.,25A,0,0,0,1,0,-76.54391702,68.92045245,0,103,31.3944,5.445427266
7/20/2016,34,Absence,15:11,15,427,45.4,sun,31.7,.,.,.,.,SW,.,.,.,.,.,.,.,.,5.1,"likely dead, picked up at 2 pm b/c wind",0,0,1,.,25A,0,.,.,.,.,.,.,.,.,.,.
