date,qbtag,time,hour,release_time,g_temp,g_temp_location,air_temp,dist_center,angle,ground,windspeed,living_status,living_status_log,status,treat_num,treat_id
7/24/2016,101,8:14,16,113,.,.,22.6,100,315,0,0.4,2,1,0,36P,Present
7/24/2016,101,9:09,8,168,.,.,24.1,100,315,0,0,2,1,0,36P,Present
7/24/2016,101,10:09,9,228,.,.,24.2,100,315,0,1,2,1,0,36P,Present
7/24/2016,101,11:13,10,292,.,.,24.3,100,315,0,0.3,2,1,0,36P,Present
7/24/2016,101,12:10,11,349,.,.,25.7,100,315,0,0,2,1,0,36P,Present
7/24/2016,101,13:30,12,429,.,.,32.1,100,315,0,2.4,2,1,0,36P,Present
7/24/2016,101,14:08,13,467,.,.,30.8,100,315,0,3.4,2,1,0,36P,Present
7/24/2016,101,15:09,14,528,.,.,32.6,100,315,0,1.9,2,1,0,36P,Present
7/24/2016,101,16:03,15,582,.,.,30.7,100,315,0,7.2,2,1,0,36P,Present
7/26/2016,95,6:15,6,0,.,.,17.7,100,135,0,0,2,1,0,45P,Present
7/26/2016,95,7:07,7,52,.,.,24,100,135,0,0,2,1,0,45P,Present
7/26/2016,95,8:10,8,115,.,.,30.1,100,135,0,0.3,2,1,0,45P,Present
7/26/2016,95,9:08,9,173,.,.,35.7,100,135,0,0.2,2,1,0,45P,Present
7/26/2016,95,10:12,10,237,.,.,34.5,100,135,0,3,2,1,0,45P,Present
7/26/2016,95,11:10,11,295,38,sun,36.1,100,135,0,2.1,2,1,0,45P,Present
7/26/2016,95,12:10,12,355,28.9,sun,32.7,100,135,0,0.4,2,1,0,45P,Present
7/26/2016,95,13:09,13,414,44.3,sun,32.4,100,135,0,2.6,0,0,1,45P,Present
7/26/2016,95,14:12,14,477,47.9,sun,33.2,100,135,0,3.4,0,0,1,45P,Present
7/26/2016,95,15:10,15,535,49.3,sun,35.1,100,135,0,2.4,0,0,1,45P,Present
7/26/2016,95,16:05,16,590,46.3,sun,33.7,100,135,0,3.4,0,0,1,45P,Present
7/26/2016,97,6:15,6,0,.,.,17.7,100,135,0,0,2,1,0,46P,Present
7/26/2016,97,7:07,7,52,.,.,24,100,135,0,0,2,1,0,46P,Present
7/26/2016,97,8:10,8,115,.,.,30.1,100,135,0,0.3,2,1,0,46P,Present
7/26/2016,97,9:08,9,173,.,.,35.7,100,135,0,0.2,2,1,0,46P,Present
7/26/2016,97,10:12,10,237,.,.,34.5,100,135,0,3,2,1,0,46P,Present
7/26/2016,97,11:10,11,295,43.8,sun,36.1,100,135,0,2.1,2,1,0,46P,Present
7/26/2016,97,12:10,12,355,42.9,sun,32.7,100,135,0,0.4,2,1,0,46P,Present
7/26/2016,97,13:09,13,414,54,sun,32.4,100,135,0,2.6,0,0,1,46P,Present
7/26/2016,97,14:12,14,477,45.8,sun,33.2,100,135,0,3.4,0,0,1,46P,Present
7/26/2016,97,15:10,15,535,48.9,sun,35.1,100,135,0,2.4,0,0,1,46P,Present
7/26/2016,97,16:05,16,590,41.6,sun,33.7,100,135,0,3.4,0,0,1,46P,Present
7/26/2016,99,6:15,6,0,.,.,17.7,100,135,0,0,2,1,0,47P,Present
7/26/2016,99,7:07,7,52,.,.,24,100,135,0,0,2,1,0,47P,Present
7/26/2016,99,8:10,8,115,.,.,.,.,.,.,.,.,.,.,47P,Present
7/26/2016,99,9:08,9,173,.,.,35.7,100,135,0,0.2,2,1,0,47P,Present
7/26/2016,99,10:12,10,237,.,.,34.5,100,135,0,3,2,1,0,47P,Present
7/26/2016,99,11:10,11,295,.,.,36.1,100,135,0,2.1,2,1,0,47P,Present
7/26/2016,99,12:10,12,355,.,.,32.7,100,135,0,0.4,2,1,0,47P,Present
7/26/2016,99,13:09,13,414,48.9,sun,32.4,100,135,0,2.6,0,0,1,47P,Present
7/26/2016,99,14:12,14,477,50.2,sun,33.2,100,135,0,3.4,0,0,1,47P,Present
7/26/2016,99,15:10,15,535,43.5,sun,35.1,100,135,0,2.4,0,0,1,47P,Present
7/26/2016,99,16:05,16,590,35.1,sun,33.7,100,135,0,3.4,0,0,1,47P,Present
7/26/2016,111,6:12,6,0,15.6,shade,17.8,101,50,1,0,2,1,0,48A,Absence
7/26/2016,111,7:04,7,52,32.6,sun,23.9,101,50,1,0,2,1,0,48A,Absence
7/26/2016,111,8:43,8,151,39.6,sun,37.7,100,56,1,0,2,1,0,48A,Absence
7/26/2016,111,9:05,9,173,41.3,sun,30.9,100,56,1,2,2,1,0,48A,Absence
7/26/2016,111,10:08,10,236,50,sun,32.9,100,56,1,2,0,0,1,48A,Absence
7/26/2016,111,11:08,11,296,54.4,sun,33.6,100,56,1,3.1,0,0,1,48A,Absence
7/26/2016,111,12:08,12,356,56.3,sun,30.1,100,56,1,4.9,0,0,1,48A,Absence
7/26/2016,111,13:07,13,415,56.5,sun,32.8,100,56,1,4.6,0,0,1,48A,Absence
7/26/2016,111,14:09,14,477,53.8,sun,33.8,100,56,1,2,0,0,1,48A,Absence
7/26/2016,111,15:07,15,535,53.1,sun,34.5,100,56,1,2.7,0,0,1,48A,Absence
7/26/2016,111,16:03,16,591,48.5,sun,32.1,100,56,1,5,0,0,1,48A,Absence
7/26/2016,112,6:12,6,0,15.6,shade,17.8,101,50,1,0,2,1,0,49A,Absence
7/26/2016,112,7:04,7,52,22.7,sun,23.9,98,52,1,0,2,1,0,49A,Absence
7/26/2016,112,8:04,8,112,30.3,sun,31.5,91,48,1,0,2,1,0,49A,Absence
7/26/2016,112,9:05,9,173,43.2,sun,30.9,91,48,1,2,2,1,0,49A,Absence
7/26/2016,112,10:08,10,236,53.1,sun,32.9,91,48,1,2,0,0,1,49A,Absence
7/26/2016,112,11:08,11,296,56.1,sun,33.6,91,48,1,3.1,0,0,1,49A,Absence
7/26/2016,112,12:08,12,356,52.4,sun,30.1,91,48,1,4.9,0,0,1,49A,Absence
7/26/2016,112,13:07,13,415,57.2,sun,32.8,91,48,1,4.6,0,0,1,49A,Absence
7/26/2016,112,14:09,14,477,53.7,sun,33.8,91,48,1,2,0,0,1,49A,Absence
7/26/2016,112,15:07,15,535,49.4,sun,34.5,91,48,1,2.7,0,0,1,49A,Absence
7/26/2016,112,16:03,16,591,49.5,sun,32.1,91,48,1,5,0,0,1,49A,Absence
7/26/2016,113,6:15,6,0,.,.,17.7,100,135,0,0,2,1,0,48P,Present
7/26/2016,113,7:07,7,52,.,.,24,100,135,0,0,2,1,0,48P,Present
7/26/2016,113,8:10,8,115,.,.,30.1,100,135,0,0.3,2,1,0,48P,Present
7/26/2016,113,9:08,9,173,.,.,35.7,100,135,0,0.2,2,1,0,48P,Present
7/26/2016,113,10:12,10,237,.,.,34.5,100,135,0,3,2,1,0,48P,Present
7/26/2016,113,11:10,11,295,.,.,36.1,100,135,0,2.1,2,1,0,48P,Present
7/26/2016,113,12:10,12,355,.,.,32.7,100,135,0,0.4,2,1,0,48P,Present
7/26/2016,113,13:09,13,414,.,.,32.4,100,135,0,2.6,2,1,0,48P,Present
7/26/2016,113,14:12,14,477,.,.,.,.,.,.,.,.,.,.,48P,Present
7/26/2016,113,15:10,15,535,.,.,.,.,.,.,.,.,.,.,48P,Present
7/26/2016,113,16:05,16,590,.,.,.,.,.,.,.,0,0,1,48P,Present
7/26/2016,114,6:18,6,0,16,shade,18.5,109,226,1,0,2,1,0,50A,Absence
7/26/2016,114,7:11,7,53,22.9,sun,23.7,109,226,1,0,2,1,0,50A,Absence
7/26/2016,114,8:49,8,151,30.8,sun,29.8,125,222,1,2.4,2,1,0,50A,Absence
7/26/2016,114,9:13,9,175,41.7,sun,32.3,126,224,1,2,2,1,0,50A,Absence
7/26/2016,114,10:17,10,239,52.6,sun,33.3,127,220,1,2.8,0,0,1,50A,Absence
7/26/2016,114,11:19,11,301,49.8,sun,34.3,127,220,1,2,0,0,1,50A,Absence
7/26/2016,114,12:12,12,354,54.3,sun,33.1,127,220,1,2.8,0,0,1,50A,Absence
7/26/2016,114,13:13,13,415,43.5,sun,33.1,127,220,1,4.7,0,0,1,50A,Absence
7/26/2016,114,14:15,14,477,48.1,sun,32.3,127,220,1,4.8,0,0,1,50A,Absence
7/26/2016,114,15:12,15,534,43.9,sun,33.4,127,220,1,6.9,0,0,1,50A,Absence
7/26/2016,114,16:08,16,590,45.2,sun,32.4,127,220,1,5.8,0,0,1,50A,Absence
7/26/2016,115,6:18,6,0,16,shade,18.5,109,226,1,0,2,1,0,51A,Absence
7/26/2016,115,7:11,7,53,22.1,sun,23.7,108,222,1,0,2,1,0,51A,Absence
7/26/2016,115,8:39,8,141,32.8,sun,35.4,125,232,1,0.8,2,1,0,51A,Absence
7/26/2016,115,9:13,9,175,39.5,sun,32.3,125,232,1,2,2,1,0,51A,Absence
7/26/2016,115,10:17,10,239,41,sun,33.3,125,232,1,2.8,2,1,0,51A,Absence
7/26/2016,115,11:19,11,301,49.2,sun,34.3,125,232,1,2,0,0,1,51A,Absence
7/26/2016,115,12:12,12,354,50.7,sun,33.1,125,232,1,2.8,0,0,1,51A,Absence
7/26/2016,115,13:13,13,415,42.9,sun,33.1,125,232,1,4.7,0,0,1,51A,Absence
7/26/2016,115,14:15,14,477,41,sun,32.3,125,232,1,4.8,0,0,1,51A,Absence
7/26/2016,115,15:12,15,534,43.5,sun,33.4,125,232,1,6.9,0,0,1,51A,Absence
7/26/2016,115,16:08,16,590,38.6,sun,32.4,125,232,1,5.8,0,0,1,51A,Absence
7/26/2016,117,6:05,6,0,.,.,18.4,100,315,0,0,2,1,0,49P,Present
7/26/2016,117,6:58,7,53,.,.,21.8,100,315,0,0,2,1,0,49P,Present
7/26/2016,117,7:59,8,114,.,.,33.7,100,315,0,0.4,2,1,0,49P,Present
7/26/2016,117,9:02,9,177,.,.,32.3,100,315,0,2,2,1,0,49P,Present
7/26/2016,117,10:02,10,237,.,.,31,100,315,0,2,2,1,0,49P,Present
7/26/2016,117,11:04,11,299,.,.,32.3,100,315,0,4,2,1,0,49P,Present
7/26/2016,117,12:02,12,357,.,.,34.6,100,315,0,1.1,2,1,0,49P,Present
7/26/2016,117,13:04,13,419,.,.,.,.,.,.,.,.,.,.,49P,Present
7/26/2016,117,14:02,14,477,.,.,.,.,.,.,.,.,.,.,49P,Present
7/26/2016,117,15:03,15,538,.,.,.,.,.,.,.,.,.,.,49P,Present
7/26/2016,117,15:59,16,594,49,sun,31.5,100,315,0,5.6,0,0,1,49P,Present
7/26/2016,118,6:18,6,0,16,shade,18.5,109,226,1,0,2,1,0,52A,Absence
7/26/2016,118,7:11,7,53,20.2,sun,23.7,108,224,1,0,2,1,0,52A,Absence
7/26/2016,118,8:18,8,120,30.4,sun,30.5,108,218,1,1.2,2,1,0,52A,Absence
7/26/2016,118,9:13,9,175,35.9,sun,32.3,108,218,1,2,2,1,0,52A,Absence
7/26/2016,118,10:17,10,239,40.8,sun,33.3,108,218,1,2.8,0,0,1,52A,Absence
7/26/2016,118,11:19,11,301,47.8,sun,34.3,108,218,1,2,0,0,1,52A,Absence
7/26/2016,118,12:12,12,354,50.6,sun,33.1,108,218,1,2.8,0,0,1,52A,Absence
7/26/2016,118,13:13,13,415,53.4,sun,33.1,108,218,1,4.7,0,0,1,52A,Absence
7/26/2016,118,14:15,14,477,49.7,sun,32.3,108,218,1,4.8,0,0,1,52A,Absence
7/26/2016,118,15:12,15,534,48,sun,33.4,108,218,1,6.9,0,0,1,52A,Absence
7/26/2016,118,16:08,16,590,44.4,sun,32.4,108,218,1,5.8,0,0,1,52A,Absence
7/26/2016,119,6:05,6,0,.,.,18.4,100,315,0,0,2,1,0,50P,Present
7/26/2016,119,6:58,7,53,.,.,21.8,100,315,0,0,2,1,0,50P,Present
7/26/2016,119,7:59,8,114,.,.,33.7,100,315,0,0.4,2,1,0,50P,Present
7/26/2016,119,9:02,9,177,.,.,32.3,100,315,0,2,2,1,0,50P,Present
7/26/2016,119,10:02,10,237,.,.,31,100,315,0,2,2,1,0,50P,Present
7/26/2016,119,11:04,11,299,.,.,32.3,100,315,0,4,2,1,0,50P,Present
7/26/2016,119,12:02,12,357,47.2,sun,34.6,100,315,0,1.1,0,0,1,50P,Present
7/26/2016,119,13:04,13,419,47.8,sun,34,100,315,0,4.4,0,0,1,50P,Present
7/26/2016,119,14:02,14,477,53.5,sun,34.3,100,315,0,2.8,0,0,1,50P,Present
7/26/2016,119,15:03,15,538,35.3,sun,32,100,315,0,5,0,0,1,50P,Present
7/26/2016,119,15:59,16,594,41.9,sun,31.5,100,315,0,5.6,0,0,1,50P,Present
7/26/2016,120,6:05,6,0,.,.,18.4,100,315,0,0,2,1,0,51P,Present
7/26/2016,120,6:58,7,53,.,.,21.8,100,315,0,0,2,1,0,51P,Present
7/26/2016,120,7:59,8,114,.,.,33.7,100,315,0,0.4,2,1,0,51P,Present
7/26/2016,120,9:02,9,177,.,.,32.3,100,315,0,2,2,1,0,51P,Present
7/26/2016,120,10:02,10,237,.,.,31,100,315,0,2,2,1,0,51P,Present
7/26/2016,120,11:04,11,299,.,.,32.3,100,315,0,4,2,1,0,51P,Present
7/26/2016,120,12:02,12,357,.,.,34.6,100,315,0,1.1,2,1,0,51P,Present
7/26/2016,120,13:04,13,419,.,.,34,100,315,0,4.4,2,1,0,51P,Present
7/26/2016,120,14:02,14,477,.,.,.,.,.,.,.,.,.,.,51P,Present
7/26/2016,120,15:03,15,538,.,.,.,.,.,.,.,.,.,.,51P,Present
7/26/2016,120,15:59,16,594,.,.,.,.,.,.,.,.,.,.,51P,Present
7/26/2016,121,6:05,6,0,.,.,18.4,100,315,0,0,2,1,0,52P,Present
7/26/2016,121,6:58,7,53,.,.,21.8,100,315,0,0,2,1,0,52P,Present
7/26/2016,121,7:59,8,114,.,.,33.7,100,315,0,0.4,2,1,0,52P,Present
7/26/2016,121,9:02,9,177,.,.,32.3,100,315,1,2,2,1,0,52P,Present
7/26/2016,121,10:02,10,237,46.3,sun,31,109,312,1,2,0,0,1,52P,Present
7/26/2016,121,11:04,11,299,45.6,sun,32.3,109,312,1,4,0,0,1,52P,Present
7/26/2016,121,12:02,12,357,51.2,sun,34.6,109,312,1,1.1,0,0,1,52P,Present
7/26/2016,121,13:04,13,419,46.5,sun,34,109,312,1,4.4,0,0,1,52P,Present
7/26/2016,121,14:02,14,477,42.9,sun,34.3,109,312,1,2.8,0,0,1,52P,Present
7/26/2016,121,15:03,15,538,49.8,sun,32,109,312,1,5,0,0,1,52P,Present
7/26/2016,121,15:59,16,594,47,sun,31.5,109,312,1,5.6,0,0,1,52P,Present
